,id,text,category
9044,1179860451120812034,Omg I got the poster before it went on display!!! #JokerMovie first showing in my city @AMCTheatres @jokermovie @ArthurFleck___ xopic.twitter.com/xgQ5uolt7M,
9045,1179860433123135489,"It’s Not Only a Event it’s an EXPERIENCE, an Experience that is worth your Time  #WCW #500nbetta #500events #BreastCancerAwarenessMonth  #ThursdayMotivation #bestsundayever #JokerMovie #blackfashionpic.twitter.com/M7OWihlxbO",
9046,1179860428178022400,"@MandalaRaps Super fire music from @xBevinTheGod 🔥 unorthodox, and performance Battle rapper @MandalaRaps 🔥  what y'all think ?? @dnatooth1 @ohgirlplz @MizzCreme @DreadzAndEyez
@BRITNEYASHLEY86 @michaeldupless0 @BostonPrincessa @ceceonair
 #JokerMovie https://youtu.be/MBW1QzBZhhs  😈",
9047,1179860398914314240,"Here we go, time to see #JokerMovie see if this is as amazing as everyone is chalking it up to be. Review to be up sometime tonight. 

P.S. my theater is doing renovations so it sounds like someone is banging the shit out of things behind the screen, we will see how this goes. pic.twitter.com/Gmd4yYtUEI",
9048,1178968588230676480,"If you can't smile just make a one...

The PAINTED JOKER
https://www.instagram.com/p/B3DGLBYByOH/?igshid=nki6nlp1j1j3 …

#JokerMovie #Joker #JokerMovieContest #artwork
#soch_416 #ArtofLegends #Artist #artistsontwitter #JoaquinPhoenix #arts_promots #Thejokermovie #TheJoker #artstreet #painting #portraits #sketchpic.twitter.com/1mFSyHbdF7",
9049,1178967919155392513,"“I am still digesting the brilliance of #JokerMovie. Make no mistake, this movie is a masterpiece ... albeit a very disturbing one. Todd Phillips has crafted a gloriously dark and twisted take on The #Joker and #JoaquinPhoenix simply commands the screen with another (1/2)pic.twitter.com/BKUbHrH0Ea",TALENT
9050,1178966132847517696,Dear October ! I’m ready 😊😃. Which movie are you excited for? Joaquin Phoenix’’s #JokerMovie 🤡 #NigeriaAt59pic.twitter.com/osoopOtfWZ,TALENT
9051,1178965026490728448,"#JokerMovie Advance Screening TOMORROW Wednesday:

SCREENING: 7.30PM
VIP Atmos Screen 2 [2D]
TICKET: 800/=
Century Cinemax, Garden City Mall.

No tickets sold at the gate.

Tickets: https://bit.ly/2kWLbTx 

Or pay via MPESA using PAYBILL 672683 account G2501",
9052,1178964703097176065,"Which biggie are you excited to watch in theatre !!
#warmovie 
#JokerMovie 
#SyeRaaNarasimhaReddy 
#Asuran",
9053,1178963294574526464,"Who plays Ted Marco in Joker? Find out here! 
#JokerMovie http://hitc.com/en-gb/2019/10/01/joker-who-plays-ted-marco-arthurs-agent-actor-marc-maron-age/ …pic.twitter.com/XFcyZiJKDQ",
9054,1178962780709429250,I'm gonna watch this #jokermovie so I might be an incel.,
9055,1178962715714473985,"“All I have are negative thought” - Joker jokermovie 
#joker #jokers #jokerart #jokermovie #dc #batman #brucewayne https://www.instagram.com/p/B3EgB7qBK0z/?igshid=tfgsro6zve7e …",
9056,1178962696231800832,"Intense, dark and unapologetic, not a #Joker who will make you laugh. Book tickets for #JokerMovie on TicketNew with up to ₹200 Cashback*. Code: MOVIE200 | http://m.tktnew.com/mXTE 

@warnerbrosindia #JoaquinPhoenix #TicketNewMovies",
9057,1178962257792909312,Do you want to put on a happy face this weekend? Then check out our #MashOMeter review. #Joker #JokerMovie #JokerReview @jokermovie @warnerbrosindia #ToddPhillips @hildurness @DCComics #JoaquinPhoenixhttps://buff.ly/2oUblrL ,
9058,1178962201337454592,"Can't wait for the Joker movie to come out, I know Joaquin Phoenix is going to kill it. It's a different type of Joker movie or character then we have ever seen Movie wise. #JokerMovie",TALENT
9059,1178961404562493441,"Can’t wait to watch Joker cast by #joaquinphoenix 
#joker #jokers #jokerart #jokermovie #dc #batman #brucewayne https://www.instagram.com/p/B3Efb1aBTpB/?igshid=tza95sy5qqzc …",
9060,1178960770261905409,"Girl, daughter of shuttering contractor hanged herself on Monday night to death At Kalyanpur, suicide note found which says, ""I am responsible...""

@BBCNews #BiggBossTelugu3 #BigilTrailer #BiggBossTamil #JokerMovie @SkyNews @SCMPNews #Economyslowdown #ModiInUSA #gobackmodi",
9061,1178960685729865728,"Funniest Compilation of Joker ft Akshay Kumar I Hera Pheri Dialogue 
""Why So Serious""
Credits- @warnerbrosindia
#Joker #jokerreview #JokerMovie #herapheri #akshaykumar #THEDARKKNIGHT #Batman #compilation #comedy #Sarcasm #Latest #MEMES #fun #memesdaily #TrendingNow #qwertychatterpic.twitter.com/hAYpqiNoZB",
9062,1178960288558829569,@empiremagazine Nice to see I’m not the only one who still reads the #print version #JokerMovie pic.twitter.com/jcSlCz1Q41,
9063,1178959485554974720,"A1) Option 2. Joaquin Phoenix 

#VoxpopXJokerMovie #Contest #JokerMovie 
@voxpop 
 
Join this contest and stand a chance to win a Joker T-Shirt
@mysterioussu  
@kapil_vinayak_ 
@MahtoSanjeev1 
@iAm_Sangam 
@Sandeeppalo_13 
@Celina_Tweets 
@acidkidrock 
@Aniketw1551pic.twitter.com/kvqD6d9Tei",TALENT
9064,1178959331535904770,"A1) 2. JOAQUIN PHOENIX

#VoxpopXJokerMovie
 #Contest
#JokerMovie

@voxpop ❤️

Join guys @SingerUsha09
@MandeepSahni76
@SamShai95031818
@SaritaT48282856
@cuteushakumari
@auk_sanejourno
@ShuchiMishra16",
9065,1178957820999413760,Super Excited to see the new joker movie #joker #jokermovie pic.twitter.com/lVCb343idz,
9066,1178957768692305920,Jason Momoa & Lisa Bonet looked picture perfect at the premiere of #JokerMovie: https://trib.al/wyxqWTV ,
9067,1178956420718292992,"The credit for the hype around #JokerMovie goes to #JoaquinPhoenix 's brilliant performance, composer @hildurness 's cello music and cinematographer #LawrenceSher's amazing shot selection.
I dare review @jokermoviehttps://twitter.com/AskmenIN/status/1178932054357991424 …",
9068,1176163323936739328,"Who's excited??? I know I am!
#JokerMovie https://twitter.com/jokermovie/status/1176153313542377472 …",
9069,1176163241765982209,"Put on a happy face. You & a guest are invited to a special @IMAX advance screening of @jokermovie Tuesday (10/1) in #Denver. To enter to win, visit http://wbtickets.com/JOKERDENVER . Winners will be notified beginning 9/25 with download details. #JokerMovie opens October 4! pic.twitter.com/bgS9uOIlRg",
9070,1176162689925754880,"Tickets are now officially on sale for JOKER, go go go! 🤡 #JokerMovie pic.twitter.com/mo5HVLD1WQ",
9071,1176162426271739910,I have mine already! #JokerMovie https://twitter.com/jokermovie/status/1176130663784882177 …,
9072,1176161677475233792,"Get your tickets NOW!!!

#JokerMovie @jokermoviepic.twitter.com/GulpobziS2",
9073,1176161652196237313,"We're choosing to believe it's a good thing Joker opens up on Paul's birthday.

Either that or it's a sign he's a psycho... 

#JokerMovie",
9074,1176161355906392066,Can't wait😭😭😭#JokerMovie pic.twitter.com/LMky5lFQEv,
9075,1176161298733682688,This man is on fire! 🌋🌋🌋 Super fire! I CANNOT WAIT! #JokerMovie #Jokerhttps://twitter.com/DCFUnited/status/1176129480177397761 …,
9076,1176161250704809984,"@jokermovie tickets purchased for pre-release screening at @AMCTheatres @DolbyCinema immediately following @NY_Comic_Con on October 3rd!!! 
🤡🤹🏻‍♀️🎬🍿🌉🌃 
(and then again the following morning)
#JokerMovie #NYCC #NYComicCon #AMCTheater #DolbyCinema #AMCAList",
9077,1176161076775243776,"#JokerMovie
Lets Talk Movies: Joker Movie's Tickets https://lettalkcelebrities.blogspot.com/2019/09/joker-movies-tickets.html?spref=tw …",
9078,1176161029715308545,@AMCTheatres @jokermovie #JokerMovie So I never got the reminder from AMC Theaters when I had set the reminder. I decided to check on the availability and saw this: pic.twitter.com/EbfYaH45Dh,
9079,1176160353471873024,Will do! 😉👍❤ #JokerMovie,
9080,1176159555471978497,"Heath Ledger brought America’s favorite villain to life.

Joaquin Phoenix is the only man alive worthy of carrying the torch and I gotta say... I can barely wait 12 more days. 

Heard he crushes it... Heath would be proud

#JokerMovie  @jokermoviepic.twitter.com/eKqY0qgDpV",TALENT
9081,1176159309601890305,"#JokerMovie and #Cuck are released in theaters on the exact same day.

Anyone who says that Hollywood isn't making movies for young straight white men anymore don't know what they're talking about.",
9082,1176159084086775808,"#JokerMovie 1 MORE WEEK
#Jokerpic.twitter.com/7H7LFydRQH",
9083,1176158947163721729,I’m on it boss! I have been waiting for this movie for a minute! Can’t wait! #JokerMovie https://twitter.com/jokermovie/status/1176157869529600001 …,
9084,1176158877060083713,You know I copped them tickets first thing this morning #JokerMovie pic.twitter.com/OcLW35uhFz,
9085,1176158843761545218,"Looks like my Joker Art got selected into Selection round! If you're on Talenthouse, please show some love for it. 😁 https://www.talenthouse.com/i/1658/submission/390310/804bf04f … #JokerMovie #Joker #Talenthouse #DCcomics #DCnation #art #painting #JoaquinPhoenix #poster #FrankKadar @jokermovie #JokerArt @talenthouse",
9086,1176158592719884288,Why is it that the AMC Owings Mills shows that showings for #JokerMovie are sold out from Thursday to Monday opening weekend? @AMCTheatres needs to fix this,
9087,1176158204172132352,So who trying to see #JokerMovie that opening Thursday?🤔🤔,
9088,1176292371056791552,"Maybe it’s just me, but there seems to be a lot of cognitive dissonance from people yelling that video games don’t cause violence, yet yelling the #JokerMovie is dangerous and inciting. I don’t believe entertainment causes violence. Human are inherently violent and cruel.",
9089,1176291692430921729,Just got my #JokerMovie tickets.  #Fuckyeahpic.twitter.com/kTvpafbUoX,
9090,1176288588981575682,I'm going to wait on my #boycott of #Hollywood until after I watch the #JokerMovie.  It's going to be excellent but I'm going to report back that is was junk.  I want people to know I'm firm & committed to the cause of ignoring the #liberal elite...#sarcasm #Idontdoboycotts  🤓🤓,
9091,1176288172118020097,Just got tickets for #JokerMovie!,
9092,1176286827461918720,Counting down the days to this movie comes out 😁 #JokerMovie,
9093,1176286264284172289,Got my #JokerMovie tickets!!! #Send #In #the #Clownspic.twitter.com/dyoy06Y2Oy,
9094,1180236097839927296,"CINEMA: Infinite Jester

My review of #JokerMovie  Wanted to love it. But wound up trying to kill it with fire.

http://www.phawker.com/2019/10/04/cinema-infinite-jester/ …pic.twitter.com/gTta1Od8M7",
9095,1180236086406238208,Why are people bitching about #JokerMovie? This is the realest adaptation we've ever seen. The stuff that he went through is probably happening right now and will continue to happen. You think people who continuously get bullied are just gonna take it for the rest... (1/3),
9096,1180236065715757057,"@hildurness || You did a real great job, Thank you 🎵💚💜 #JokerMovie",
9097,1180236007825924096,"Having seen #JokerMovie I’m not sure how anyone walks out of it with glorification of violence being the overriding thought.

The biggest points of contemplation IMHO is how we treat people as a society, potential effects of lack of mental healthcare & everyday kindness.",
9098,1180235971427799041,#JokerMovie is f*cking fantastic!,
9099,1180235946723336192,I think @hildurness just became one of my favourite composers.. #JokerMovie #Addicted,
9100,1180235928087998468,Joaquin Phoenix’s acting is just incredible!🤡 #JokerMovie #JustWatchedpic.twitter.com/hR7pJRn2oc,TALENT
9101,1180235900673875968,"This part, the best part, just after one of the most disturbing parts, had me thinking god damn this man is fine no matter what role he plays #JokerMovie pic.twitter.com/aHTDIr1Byd",
9102,1180235883422855168,"TWO LEGENDARY CLOWNS FIG https://youtu.be/HIX8YGx9rRIHT ... AGAIN!? PENNYWISE VS JOKER - REMATCH REACTION!!!

#Pennywise #joker #pennywise🎈 #jokermovie #jokers #pennywisethedancingclown #joker🃏 #jokerandharleyquinn #JokerMovie #pennywise🤡 #jokermovie #2danimation #animationpic.twitter.com/WfuHU2iODS",
9103,1180235879832420352,Congratulations to the winning artists from the @talenthouse creative invite for #JokerMovie. Get tickets: http://Fandango.com/JokerMovie pic.twitter.com/4Ii1FCrcug,
9104,1180235879513759745,Yep The Joker was worth the wait. Definitely a cinema movie because of the music alone. Knock knock......#JokerMovie,
9105,1180235843568574464,"Only gripe with Joker:

BRING BACK BOB!

#JokerMovie #BringBackBob",
9106,1180235842327109632,#JokerMovie #Joker is a masterpiece,
9107,1180235831828713472,"#JokerMovie It’s important to note that this film doesn’t attempt to make him sympathetic or even hatable. It’s a lot of bad, horrible stuff happening to a man living in a city filled with tension, on the verge of erupting. I enjoyed it but I’m not sure that’s the right phrase.",
9108,1180235829672849415,"#JokerMovie It’s everything you’ve heard. It is indeed a cautionary tale, a distressing character study, deeply disturbing AND moving. Joaquin Phoenix gives an incredible performance. You feel for Arthur but can’t justify his actions. This will affect people differently.",TALENT
9109,1180235787960487936,How much do you think I am creeping out fellow commuters by humming “smile though your heart is breaking...” #JokerMovie,
9110,1180235782012977154,Yeah... I read their scores before going this morning... y’all just started loosing my respect. Shit was a masterpiece 👌🏾... #JokerMovie https://twitter.com/ComicBook/status/1180139038478622720 …,
9111,1180235767135776774,"Joaquin Phoenix deserves all of the awards. I’ve never felt more uncomfortable and tense watching a film. It was utterly mesmerising, whilst also tragic and devastating. Bloody hell man 🤡 #JokerMovie",TALENT
9112,1180235752652849152,If you ain’t seeing #JokerMovie tn what is you doing,
9113,1180235728653049856,"📷  Joaquin Phoenix photographed by Niko Tavernise as The Joker in ‘Joker’ (2019).
Directed by Todd Phillips.
Make-Up by Nicki Ledermann.
Costume Design by Mark Bridges.

🃏  @JokerMovie @WarnerBros @WBPictures @DCComics @AntWrangler #JokerMovie #JoaquinPhoenix #TheJoker #Jokerpic.twitter.com/G3PnIsCt36",TALENT
9114,1176790445592068098,"Put on a happy face! 🤡 Tickets are on sale to see #JokerMovie in select Nu Metro cinemas from 4 October. Hailed by #EmpireMagazine as “Film of the Year"" #JokerMovie stars the incredible Joaquin Phoenix & is directed by Todd Phillips. Get Tickets Here >>> http://numet.ro/joker2019 pic.twitter.com/MBIJRwQbkX",TALENT
